0 0 U U 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
1 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
1 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
1 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
0 0 1 0 
